Date,ADA,BCH,BNB,BTC,EOS,ETH,LTC,TRX,USDT,XRP,ADA_MACD,ADA_RSI,ADA_BB_upper,ADA_BB_lower,ADA_Volume,ADA_Volatility,BCH_MACD,BCH_RSI,BCH_BB_upper,BCH_BB_lower,BCH_Volume,BCH_Volatility,BNB_MACD,BNB_RSI,BNB_BB_upper,BNB_BB_lower,BNB_Volume,BNB_Volatility,BTC_MACD,BTC_RSI,BTC_BB_upper,BTC_BB_lower,BTC_Volume,BTC_Volatility,EOS_MACD,EOS_RSI,EOS_BB_upper,EOS_BB_lower,EOS_Volume,EOS_Volatility,ETH_MACD,ETH_RSI,ETH_BB_upper,ETH_BB_lower,ETH_Volume,ETH_Volatility,LTC_MACD,LTC_RSI,LTC_BB_upper,LTC_BB_lower,LTC_Volume,LTC_Volatility,TRX_MACD,TRX_RSI,TRX_BB_upper,TRX_BB_lower,TRX_Volume,TRX_Volatility,USDT_MACD,USDT_RSI,USDT_BB_upper,USDT_BB_lower,USDT_Volume,USDT_Volatility,XRP_MACD,XRP_RSI,XRP_BB_upper,XRP_BB_lower,XRP_Volume,XRP_Volatility
2022-02-05,1.1273449659347534,320.8785400390625,414.20001220703125,41441.1640625,2.4802870750427246,3014.648193359375,121.91674041748047,0.06475900113582611,1.000594973564148,0.6671270132064819,0.26073760394125717,0.4085832093381568,0.9053052260389591,0.8455402792828365,0.36140210830676367,0.5819710490823851,0.1693075760091517,0.4082355904535298,0.7583086131782857,0.6247261009004641,0.9088172628529783,0.3052455415597648,0.27087006464258967,0.49925552292347797,0.8440754670761147,0.658613872278075,0.35381732342615513,0.6912120826994657,0.35948554327127485,0.5367737390461161,0.8253027681135734,0.6650958747171736,0.12600308390337067,0.7264493287816244,0.29043516719605017,0.46142310750832355,0.7853271376694319,0.7432481882018676,0.14925184223267085,0.34048291542774345,0.409426551179967,0.5376941321842756,0.7845905360326569,0.6568470712069638,0.2524054190609476,0.6554027319869519,0.30485449713012014,0.5208484673177394,0.7968900251503878,0.7486994602657119,0.18900177889284392,0.5012281129854079,0.29979745850230594,0.5340339389668245,0.25415028046224364,0.15198890464988712,0.19061283749437785,0.3696448507324104,0.3566055846886183,0.5696133247995417,0.14904362356436707,0.7931037395540272,0.2664340167616369,0.06060635775211373,0.22300269438449283,0.4099260193527085,0.5526342068135753,0.5540314416992229,0.15090500849636007,0.17101886865337093
2022-02-06,1.1445469856262207,325.0093688964844,419.5455627441406,42412.43359375,2.5400030612945557,3057.47607421875,127.44550323486328,0.06620600074529648,1.0006790161132812,0.6836469769477844,0.30420680423723956,0.43027876277131677,0.9281428421195974,0.8445739974803329,0.2361814622653866,0.4607444556844592,0.21254982990865556,0.4340504894826202,0.8051599599083283,0.6270314457752351,0.8681717508448817,0.3068956793655065,0.3357286177956562,0.5219413356572168,0.9032628031010251,0.6531291262612706,0.2359369150442368,0.6804304466101188,0.42901200886084,0.586032824162298,0.8703572589478481,0.6657687791383737,0.09511526981707275,0.7285544798630945,0.33915889572927677,0.5205004604738808,0.8148758367284639,0.7422514093881141,0.1031060316161141,0.3446352871101589,0.46839624735425633,0.561209866856379,0.8232225927937428,0.6596249484227168,0.1691271724196726,0.6465777729548059,0.3856503911175714,0.5992371536513637,0.8612928600510382,0.7341828021124023,0.203221815344283,0.5091918138340019,0.3548900983908228,0.5877045539794434,0.28832089818923723,0.15937408260066777,0.14207256229841186,0.3727015159133095,0.36465094327677416,0.6021036346281459,0.15843408605600473,0.7923614401417183,0.20021887500502028,0.060778633045165856,0.26563779459172404,0.4620697442636546,0.5915585923802854,0.5486763447439629,0.08550464800371949,0.17388562327420395
2022-02-07,1.1973069906234741,342.7969055175781,433.2292785644531,43840.28515625,2.6891379356384277,3142.470703125,137.10739135742188,0.06856200098991394,1.0005550384521484,0.8278189897537231,0.3643474979071949,0.4938400218175771,0.9579038436788034,0.8852664166420082,0.5671475394852156,0.4520129917478656,0.2652372647118021,0.5334573857871072,0.8570918395773628,0.6616167905970878,0.9043250632949096,0.32693332577082307,0.408115084617492,0.5779851778804885,0.9530423089656356,0.7089286324203325,0.2991904088725621,0.6930461331518543,0.5073296608628701,0.6496906950074406,0.9063309730614979,0.7178322687399785,0.2050890197491178,0.74204388170589,0.4052041013399704,0.6425082612900972,0.8624131065745102,0.7607837364572725,0.24037712991727003,0.3759635950733974,0.5286589551818646,0.6063041620006511,0.8515440118822891,0.7050467003994247,0.30038720413943043,0.6505540158663057,0.4946046722956746,0.7109649300447232,0.9544446877451852,0.76472582284017,0.3102129853238054,0.5306202274674623,0.41759444478393093,0.6662400629735261,0.3176718225275853,0.19723586511377755,0.19996757489602462,0.37530268154447205,0.3647402713926633,0.5357982625351162,0.15744483859609204,0.8052448284633726,0.3577586993035177,0.06278618990005111,0.373773230246783,0.7387749726111852,0.7925592086188079,0.48229399159157366,0.39048664349565254,0.3148127117828805
2022-02-08,1.1787199974060059,336.2540283203125,408.7767639160156,44118.4453125,2.633661985397339,3122.608642578125,133.99124145507812,0.06814900040626526,1.0006190538406372,0.8781939744949341,0.4057304032331757,0.46909124040263633,0.9459656693521057,0.9523100159710945,0.6114480115032455,0.4113061309019588,0.30312299241867374,0.49191533926382397,0.8394167672553059,0.7570276671819358,0.8364999522310257,0.32448045663599134,0.43621613907994305,0.4716190565385787,0.9047244998927068,0.8204451779076489,0.393918239546467,0.7162549466255327,0.5738497990734485,0.6612685529379825,0.8811551841412457,0.8348142086774932,0.24413083277489533,0.7379381066554745,0.44994341207470084,0.5849369993594113,0.855950474230591,0.8271686405727299,0.27265442801343787,0.3730701571383257,0.574816952439542,0.5908078211315937,0.8109068919688004,0.8203877418255032,0.3447971529223876,0.6471916466665923,0.5685219302525639,0.6593358489778127,0.954847533522886,0.8740366847272268,0.3845334572175735,0.5250964103216371,0.4648066964889975,0.6450056631126766,0.30559341118012895,0.27026944521451224,0.2314869673924388,0.37462003989313636,0.3672971599806443,0.5621326282801125,0.15256905740238835,0.8287705859240759,0.4074811439925479,0.06269989750174035,0.48500842989540605,0.7937787587518537,0.9336665649762746,0.5147909566186439,0.5833679416313151,0.32030611084674365
2022-02-09,1.1948100328445435,345.8336486816406,422.4655456542969,44338.796875,2.669339895248413,3239.45703125,140.17160034179688,0.06982000172138214,1.0007439851760864,0.8706269860267639,0.4470776673621799,0.4891080964896734,0.9597956520145035,0.9628447540723247,0.32695271315679597,0.3882165391475145,0.34329428469533296,0.5418507265667933,0.8458669750812493,0.8050513447026266,0.7932112920131745,0.3242575960768603,0.47866539552513404,0.5278671495113679,0.8985152346256687,0.8650132347092812,0.2695130414788378,0.7086346153389964,0.6294741577358424,0.6707315092389483,0.8979927036744906,0.8541612076951677,0.1576149105533868,0.7260971796643741,0.49268250814451975,0.6125906188262911,0.8675713194155124,0.8474105230912192,0.1575780912684527,0.3593347477140224,0.6282131361586036,0.6515537264553026,0.8433707112191425,0.8281035191719874,0.27185525965690016,0.6471348607564174,0.6547841093246674,0.7239967489682324,0.9999999999999999,0.9139090389432601,0.28112160943910935,0.5201746558990934,0.5149533784702747,0.6988960008330249,0.32619324194255495,0.28592665272176876,0.24724909296489517,0.3746245054843611,0.37457789820410825,0.609584873857258,0.15961714093799628,0.8276480855913064,0.284113032134599,0.056535173599645744,0.5683796446391629,0.7713566910816838,1.0,0.5921364596803658,0.3475122362444163,0.31741922658001154
2022-02-10,1.1524779796600342,341.83203125,415.1192321777344,43565.11328125,2.5611190795898438,3077.482177734375,135.08839416503906,0.06865999847650528,1.0007259845733643,0.8300099968910217,0.46243180153717045,0.4307781870069162,0.9523019395845302,0.9822583162149553,0.48494860229164677,0.3054249014216307,0.3727405941227993,0.5152568262795441,0.8438476139289428,0.8358760477368652,0.8434480651713472,0.2346637382528593,0.5046473561708622,0.4968175940392092,0.898341537294567,0.8666893353129332,0.35360093407420845,0.5361086222020126,0.6605442991287547,0.6067067531053003,0.8834901254111212,0.8969737470315431,0.23588395903398252,0.5507154595584939,0.5093685571738057,0.5065317878189208,0.8574730980288083,0.8730098827451136,0.2662647237054768,0.27700307099045596,0.648298452209273,0.5306405408414538,0.8377535092857616,0.8442985069381386,0.379001081377331,0.4780604198001955,0.7004986310333513,0.6422187423645498,0.9769925583522009,1.0,0.3548126611973775,0.3913741279058161,0.5456221036289008,0.6368645566945597,0.3187843976921919,0.32151354796903475,0.2806854239140622,0.2800490665089284,0.3788605670861842,0.5993178422268418,0.16255364370219638,0.8307121931046879,0.44089776662574093,0.055330454323818556,0.6124142289344833,0.6578083030734001,0.9839273774131997,0.7257002844858593,0.32536636283055687,0.2809024774332457
2022-02-11,1.080346941947937,320.5527038574219,400.4223937988281,42407.9375,2.415597915649414,2927.383544921875,126.03115844726562,0.06404799968004227,1.000722050666809,0.7602260112762451,0.44424240279770466,0.3438802839090796,0.9822619566387158,0.9205766182614948,0.3702182540224986,0.31781958024851054,0.3781088429022065,0.39152249828750113,0.8518546022652966,0.8215142928882015,0.8251117878562065,0.22103754608254633,0.5079179628151174,0.43764546605118726,0.907943345246044,0.8256493404705227,0.2912817575735061,0.4968062597990167,0.6660877843168853,0.5200899102250875,0.8835654453798063,0.8968364759692573,0.1902472904026173,0.5323438732958043,0.4992317127489635,0.39164165070926554,0.8794051028333036,0.8264219281028637,0.21571483752338827,0.2731750627337042,0.6436910935414947,0.4374460833628257,0.8575675290371062,0.802155935887003,0.31978213965909624,0.46475004080110754,0.6965523581115873,0.5175990038915526,0.9845762393731677,0.9851760905679255,0.2946906990668533,0.41056449844028214,0.5348237693392213,0.43400931158512757,0.33775683466926865,0.2855908257363813,0.31290482154773613,0.2768346323294734,0.38139664361488496,0.5969454093445556,0.16399048326259447,0.8308734971654701,0.3716202873052157,0.05517461594165726,0.6105170411375506,0.5006381359716745,0.9189877807157684,0.8532375636294562,0.3068057375964639,0.2917531941675242
2022-02-12,1.0581990480422974,329.23687744140625,403.3897399902344,42244.46875,2.394932985305786,2917.36279296875,126.68367767333984,0.06348799914121628,1.000601053237915,0.8224080204963684,0.4217912018621151,0.31962181517451355,0.9763359621663228,0.8661080188992493,0.3717205724103378,0.29697400312061883,0.39115393084739736,0.44102828731558,0.8429875974965908,0.8120461641620476,0.837843674628516,0.21784755247833748,0.5162196584468903,0.45146169227898214,0.8584317174714279,0.8280724221133269,0.22531804388644527,0.43894995797205316,0.6669472428609451,0.5083900231640647,0.8853127595379706,0.8742334477561702,0.11280196790373992,0.5229536490929224,0.48901833947559425,0.3770231284047792,0.8661220297539693,0.7895402097742965,0.14328779761223304,0.2709699935299579,0.6390684763136923,0.4315558384205687,0.8555249500657275,0.7674623161817231,0.21008606151757836,0.4468360317917233,0.6961873971843304,0.5257727396851588,0.9759862137736829,0.9462880220235766,0.21854843201295862,0.40427976538376426,0.5220114060149896,0.41308725986310024,0.3403361375635229,0.24700694688824143,0.24533945632156196,0.27808039122326944,0.3771166992482412,0.5266980632825555,0.1623646702334014,0.8367052771706085,0.25630294443274304,0.043760313126304184,0.6387609157058203,0.5907832037358414,0.9179128008208347,0.85061583408676,0.3177233691311806,0.29984065248513414
2022-02-13,1.0458190441131592,334.8714904785156,398.88677978515625,42197.515625,2.3897950649261475,2883.46337890625,126.20421600341797,0.06446400284767151,1.0004559755325317,0.8102729916572571,0.4005193114679544,0.3059039249092375,0.9570945721387094,0.8292482250579197,0.2789976600472834,0.2764871117521318,0.4073574730722197,0.47193605938966426,0.8418710000495073,0.8112997661981931,0.8921895567732228,0.20820680561109722,0.5186999193060802,0.43255998137898444,0.8601124925959888,0.81023286844217,0.18270825202028235,0.4240932403509816,0.665930287696871,0.5048407870393078,0.8729295903327778,0.8621687894456593,0.08279349971904629,0.5242300375580367,0.4814509340003321,0.37321885908041635,0.8466235008381902,0.7685181117211628,0.10482318596520372,0.2584211381040822,0.6312002606967794,0.41088165907806035,0.8456510551622832,0.7387122149382714,0.15971265654279285,0.4299404545654601,0.693684224680628,0.5192125964404253,0.9684676196141385,0.9184386283365352,0.17437025638234982,0.39715404628155543,0.519272495132216,0.45341815585264644,0.32988983110286674,0.23243333727967586,0.2165190536906781,0.25206001258936644,0.3664306995036623,0.45488036896371364,0.16826643055486556,0.8157869866513465,0.20483308458406668,0.046587603487286494,0.6530699983673743,0.5660021002799343,0.8760117771124988,0.849757351666063,0.22402852123362288,0.29750637599430796
2022-02-14,1.050266981124878,331.33441162109375,403.6607971191406,42586.91796875,2.3729069232940674,2933.47900390625,124.80005645751953,0.06454899907112122,1.000512957572937,0.8022180199623108,0.38775711082007436,0.3133887387785252,0.8927937752165507,0.8376393265652063,0.3330776565048955,0.27213799763337976,0.4177079987288594,0.4508902613613555,0.8187485987239711,0.8152276591607355,0.897697389868612,0.21014901907386846,0.5285978402181104,0.4570543222100937,0.8177531857686312,0.8232574931416146,0.20537634376365377,0.41078268191783773,0.6702078579814865,0.5301323262612475,0.8399272252209327,0.8738590954400267,0.13634025998146976,0.5242734280695015,0.4740831620706203,0.3601076272274187,0.7900266359929979,0.779972047382085,0.11666405948429986,0.2593377613685064,0.6324277488900596,0.44553075519386104,0.7704990463393336,0.7677166606162606,0.23093259027423768,0.43051240120087403,0.6854921982665083,0.4992058504324857,0.8920741360116463,0.9306309769118019,0.18166265412528995,0.3960707234835756,0.517783042853796,0.4570199391861245,0.28820542434293117,0.2407788739136545,0.18860130265762548,0.25199790697898394,0.36020055165784204,0.4831706252192475,0.16403506882984686,0.8086889559721158,0.2509310732961582,0.04292622244491817,0.6583422701333161,0.5491131998126324,0.8193251908141547,0.8652348884424761,0.21391264237588098,0.29915916238183415
